tconst,primaryTitle,startYear,runtimeMinutes,genres,movie_engagement_score,actor_actress_engagement_score,writer_engagement_score,director_engagement_score,cluster_kmeans
tt0299977,Hero,2002,107,"Action,Adventure,Drama",41.74620066886826,41.37356444697318,39.411993642976654,38.56628872271023,0
tt0311113,Master and Commander: The Far Side of the World,2003,138,"Action,Adventure,Drama",40.499524806965965,45.900334582858456,42.51465612857059,41.82927475679086,3
tt0332452,Troy,2004,163,"Action,Adventure,Drama",42.20486426334822,46.82983622223872,43.017821353048376,40.50876428382213,4
tt0320661,Kingdom of Heaven,2005,144,"Action,Adventure,Drama",40.413603214256845,43.484664548289466,40.23795988993754,42.21271121093671,3
tt0498380,Letters from Iwo Jima,2006,141,"Action,Adventure,Drama",40.90541944769038,41.080805798256335,43.59595717365979,41.22394449441752,3
tt0472043,Apocalypto,2006,139,"Action,Adventure,Drama",43.254891081454055,40.1258454441858,41.02808338908464,39.03366266878192,0
tt2103281,Dawn of the Planet of the Apes,2014,130,"Action,Adventure,Drama",43.35144608153032,45.77063062513406,41.330587343671056,41.0836546759244,4
tt3967856,Okja,2017,120,"Action,Adventure,Drama",37.56320001538302,43.185286076561766,42.212032773997755,42.57897464635274,3
tt3450958,War for the Planet of the Apes,2017,140,"Action,Adventure,Drama",40.75512786067097,42.85908736764852,40.21585150730558,40.47780112412475,0
tt1160419,Dune: Part One,2021,155,"Action,Adventure,Drama",47.95868847885961,45.218621514112634,44.16616505553812,46.731435157802,2
tt15327088,Kantara,2022,148,"Action,Adventure,Drama",40.95697728271109,41.25664835627749,40.24492080228811,42.76332176401705,3
tt8178634,RRR,2022,187,"Action,Adventure,Drama",41.05556744158885,41.74372625637943,37.63281065641172,43.569253643684654,0
tt15239678,Dune: Part Two,2024,166,"Action,Adventure,Drama",48.993552303951766,45.7573396552258,45.48307858112249,47.09930431246568,2
tt0076759,Star Wars: Episode IV - A New Hope,1977,121,"Action,Adventure,Fantasy",53.21444096234017,51.867754083490425,44.408296818219085,47.14920402690976,5
tt0080684,Star Wars: Episode V - The Empire Strikes Back,1980,124,"Action,Adventure,Fantasy",53.66702505658042,53.04799259063612,45.505161898132975,40.31543709348653,5
tt0086190,Star Wars: Episode VI - Return of the Jedi,1983,131,"Action,Adventure,Fantasy",50.420882395546734,50.658549814192654,44.98025912405389,42.055471100663354,5
tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,2003,143,"Action,Adventure,Fantasy",49.512171084575456,47.06349903603516,42.89380562734416,44.61482835448205,5
tt0121766,Star Wars: Episode III - Revenge of the Sith,2005,140,"Action,Adventure,Fantasy",45.265700539975725,48.89493735421874,43.82047907736412,46.52510581599083,2
tt0383574,Pirates of the Caribbean: Dead Man's Chest,2006,151,"Action,Adventure,Fantasy",43.7297091636663,48.843727429717845,43.49493235574682,45.24007401442599,2
tt0499549,Avatar,2009,162,"Action,Adventure,Fantasy",48.68195030051771,43.53301374517018,43.71355199615351,45.479511761355056,2
tt1211837,Doctor Strange,2016,115,"Action,Adventure,Fantasy",44.522827489622784,44.45736729838709,40.25214643680892,39.7640463385489,4
tt0451279,Wonder Woman,2017,141,"Action,Adventure,Fantasy",42.79629275218527,43.9719527842704,41.206059440289536,42.03739600303615,4
tt10872600,Spider-Man: No Way Home,2021,148,"Action,Adventure,Fantasy",49.15242993523904,48.0300847531162,43.388446117890325,43.47394292657343,5
tt12361974,Zack Snyder's Justice League,2021,242,"Action,Adventure,Fantasy",44.78207415691013,43.348464731180144,40.165634406365214,41.237321360880955,4
tt9376612,Shang-Chi and the Legend of the Ten Rings,2021,132,"Action,Adventure,Fantasy",41.45457961129022,42.54786514338054,41.59724387118704,43.04994884235021,3
tt1630029,Avatar: The Way of Water,2022,192,"Action,Adventure,Fantasy",43.0626602027221,43.97252239228207,41.872503863699805,45.47088479276714,2
tt0078346,Superman,1978,143,"Action,Adventure,Sci-Fi",39.30624166967274,42.86336547988283,37.82515638935516,39.15468770109512,0
tt0082694,The Road Warrior,1981,96,"Action,Adventure,Sci-Fi",40.45754689621436,40.8850576928915,37.82554496462698,38.81962569612032,0
tt0088247,The Terminator,1984,107,"Action,Adventure,Sci-Fi",48.54505448217211,44.01443060106285,42.97915776884968,45.19108136315129,2
tt0100802,Total Recall,1990,113,"Action,Adventure,Sci-Fi",41.80923624385104,42.41782359009407,39.2262484107514,41.16203276012418,0
tt0103064,Terminator 2: Judgment Day,1991,137,"Action,Adventure,Sci-Fi",52.46042596779486,46.65549619449804,42.61755182195319,45.63421047542626,5
tt0107290,Jurassic Park,1993,127,"Action,Adventure,Sci-Fi",49.704145262016496,47.12999776849578,40.3624069540802,45.71643665641695,5
tt0119116,The Fifth Element,1997,126,"Action,Adventure,Sci-Fi",43.540050957447086,47.22114858117866,39.8849978723521,41.92083203467852,4
tt0120903,X-Men,2000,104,"Action,Adventure,Sci-Fi",42.5910993856058,43.24794126687876,42.9745617613467,44.08897503230544,3
tt0145487,Spider-Man,2002,121,"Action,Adventure,Sci-Fi",44.221940908108806,44.13686984459432,40.53196411006184,41.6822485415896,4
tt0316654,Spider-Man 2,2004,127,"Action,Adventure,Sci-Fi",44.13371370773,44.00151443071529,40.16583476737866,41.525371884981226,4
tt0379786,Serenity,2005,119,"Action,Adventure,Sci-Fi",42.867117638222126,43.88810326028314,41.98690413630928,45.29769944454872,2
tt0371746,Iron Man,2008,126,"Action,Adventure,Sci-Fi",48.022854676947915,44.39809718183035,42.17943438860092,41.44377206476385,4
tt0796366,Star Trek,2009,127,"Action,Adventure,Sci-Fi",45.83627784439141,46.568067995174346,41.86797634097937,45.75992257357678,2
tt1375666,Inception,2010,148,"Action,Adventure,Sci-Fi",56.66859925798425,52.06146441278193,54.4099766711382,54.465497055496485,1
tt1408101,Star Trek Into Darkness,2013,132,"Action,Adventure,Sci-Fi",43.92944500647186,46.85950941314401,42.28304592436929,45.98067390276998,2
tt1951264,The Hunger Games: Catching Fire,2013,146,"Action,Adventure,Sci-Fi",44.10850538940666,44.88438580342429,43.1813127269154,43.20759471883683,2
tt1843866,Captain America: The Winter Soldier,2014,136,"Action,Adventure,Sci-Fi",46.04513292341202,48.23322208302904,43.59051133045735,42.22661913904192,5
tt1877832,X-Men: Days of Future Past,2014,132,"Action,Adventure,Sci-Fi",46.54591508367979,46.55201286622008,42.88453172415003,44.73403035305676,2
tt1631867,Edge of Tomorrow,2014,113,"Action,Adventure,Sci-Fi",46.59118887640373,42.817271650367374,41.60548999273379,39.70772255222749,4
tt1392190,Mad Max: Fury Road,2015,120,"Action,Adventure,Sci-Fi",49.20547716952126,46.20119279989248,48.42443793624989,42.41625097611603,5
tt2488496,Star Wars: Episode VII - The Force Awakens,2015,138,"Action,Adventure,Sci-Fi",46.24337428773445,47.7414724563851,44.26599292818561,46.688482970431195,2
tt2395427,Avengers: Age of Ultron,2015,141,"Action,Adventure,Sci-Fi",43.73807183586747,47.6352855558188,43.900619987228566,48.407228063137936,2
tt3748528,Rogue One: A Star Wars Story,2016,133,"Action,Adventure,Sci-Fi",45.785167126375256,46.4009264945914,42.51562304184789,40.24915062962428,4
tt2250912,Spider-Man: Homecoming,2017,133,"Action,Adventure,Sci-Fi",43.593459682718006,46.26794294242645,41.64183778863688,42.934332536859245,4
tt1825683,Black Panther,2018,134,"Action,Adventure,Sci-Fi",43.44398716277729,44.87181213899874,42.35891102116965,45.99448453027941,2
tt1677720,Ready Player One,2018,140,"Action,Adventure,Sci-Fi",42.36081758425095,43.23783744017878,40.7186897591442,43.96820778371433,3
tt4154756,Avengers: Infinity War,2018,149,"Action,Adventure,Sci-Fi",51.443435515770894,48.18959834941139,45.87408864816357,42.601519312950074,5
tt4154796,Avengers: Endgame,2019,181,"Action,Adventure,Sci-Fi",51.63143411679724,47.9660029211033,45.73801081053392,42.47514900677776,5
tt12037194,Furiosa: A Mad Max Saga,2024,148,"Action,Adventure,Sci-Fi",41.160670396404896,41.02874562304426,44.05927797020094,39.96700676264859,3
tt0083944,First Blood,1982,93,"Action,Adventure,Thriller",42.122353223005994,42.683901916886576,38.84306179752608,37.83351883238492,0
tt0099810,The Hunt for Red October,1990,135,"Action,Adventure,Thriller",40.17093998820455,42.58925945294863,37.63870540771407,39.30054872299901,0
tt0112864,Die Hard with a Vengeance,1995,128,"Action,Adventure,Thriller",42.77872898629136,46.14013084972346,40.77649924399122,40.883113761798406,4
tt1229238,Mission: Impossible - Ghost Protocol,2011,132,"Action,Adventure,Thriller",42.52881153183418,44.69562695369326,40.89290603679071,46.734482968931246,2
tt1074638,Skyfall,2012,143,"Action,Adventure,Thriller",45.877301072700895,45.71416772554921,41.06406961550216,47.73600739624391,2
tt2381249,Mission: Impossible - Rogue Nation,2015,131,"Action,Adventure,Thriller",41.75984751308794,45.92930210723438,42.95155133207128,45.13553917688232,2
tt4912910,Mission: Impossible - Fallout,2018,147,"Action,Adventure,Thriller",43.23558504880225,46.09607522623941,44.12551789784498,45.90611887228513,2
tt2382320,No Time to Die,2021,163,"Action,Adventure,Thriller",41.44433206109214,45.636822256407385,44.788256119754905,43.77799470351984,2
tt9603212,Mission: Impossible - Dead Reckoning Part One,2023,163,"Action,Adventure,Thriller",41.799522281073045,46.16591958578147,42.2559294282369,45.52634135474419,2
tt0964517,The Fighter,2010,116,"Action,Biography,Drama",43.726863839589754,47.356698985342874,43.31818319990782,41.501860164814886,2
tt1091191,Lone Survivor,2013,121,"Action,Biography,Drama",41.28817694042121,42.919454552167565,42.95988738735567,40.07182773106285,3
tt2179136,American Sniper,2014,133,"Action,Biography,Drama",41.96374213114239,40.412026275185966,41.22475425579736,41.67860743904466,0
tt3829920,Only the Brave,2017,134,"Action,Biography,Drama",37.58660890232326,43.29464693754974,44.99458069575342,44.45447954243412,3
tt1950186,Ford v Ferrari,2019,152,"Action,Biography,Drama",46.490164328249776,46.727275348329385,41.4922061667339,45.14017710565992,2
tt0106977,The Fugitive,1993,130,"Action,Crime,Drama",43.14704962492032,44.38163898483432,39.67248478720642,38.4368090449941,4
tt0110413,Léon: The Professional,1994,110,"Action,Crime,Drama",52.047258690159325,45.60054766905444,38.8113300180132,41.45025914123567,5
tt0113277,Heat,1995,170,"Action,Crime,Drama",48.906648947328975,43.78247971704291,42.99223916401891,42.249013278738055,4
tt0120768,The Negotiator,1998,140,"Action,Crime,Drama",38.08080438896385,45.53231789909054,39.99940029821685,41.1671335091616,3
tt0328107,Man on Fire,2004,146,"Action,Crime,Drama",43.22890010375709,43.24212353893934,40.066252175242205,40.99825218456698,4
tt0369339,Collateral,2004,120,"Action,Crime,Drama",42.46865088844552,44.07506772377253,38.23535969483724,42.175979525790375,4
tt0372784,Batman Begins,2005,140,"Action,Crime,Drama",51.0507058760064,48.59560004534104,45.11886537478616,53.498242222511,1
tt0399146,A History of Violence,2005,96,"Action,Crime,Drama",40.17970089999496,41.36296372077431,37.51442000212225,38.01286334480779,0
tt0404390,Running Scared,2006,122,"Action,Crime,Drama",36.69035072039465,41.22799516426457,39.734977053260366,39.261941612150125,0
tt0381849,3:10 to Yuma,2007,122,"Action,Crime,Drama",42.1095844342921,47.58606115172067,38.0161297715028,44.89979014112895,4
tt0468569,The Dark Knight,2008,152,"Action,Crime,Drama",59.06732250242653,51.88355617863023,48.76134665456112,54.41283794230944,1
tt1458175,The Next Three Days,2010,133,"Action,Crime,Drama",38.90730596126701,42.46467265248974,38.602756476020176,41.74172772781403,0
tt1855199,End of Watch,2012,109,"Action,Crime,Drama",41.4798104100476,43.29535002572714,40.0778337917422,39.16440813041953,4
tt1345836,The Dark Knight Rises,2012,164,"Action,Crime,Drama",52.84377936763284,51.182317261041455,48.58535511578126,54.21644879935392,1
tt3397884,Sicario,2015,121,"Action,Crime,Drama",44.02997480872219,46.38008450680584,43.85254520670574,47.20166560435391,2
tt2140479,The Accountant,2016,128,"Action,Crime,Drama",40.78648662127952,44.19300084042664,42.88685443439122,37.765114983953126,4
tt4572514,Patriots Day,2016,133,"Action,Crime,Drama",37.092783646938,44.680850414831845,40.805575971143725,40.45742344077769,3
tt3890160,Baby Driver,2017,113,"Action,Crime,Drama",43.68629641212704,44.30057200161032,44.33294126363108,44.74726781749679,2
tt7838252,K.G.F: Chapter 1,2018,154,"Action,Crime,Drama",41.28674729194202,41.80994269974981,38.76803186487404,41.65876170967438,0
tt6146586,John Wick: Chapter 3 - Parabellum,2019,130,"Action,Crime,Drama",41.96582237097497,42.310612135561485,41.46678647048884,45.87343161031263,3
tt7888964,Nobody,2021,92,"Action,Crime,Drama",41.2810735971574,42.478183386769565,39.13324650669831,41.34643782584321,0
tt1877830,The Batman,2022,176,"Action,Crime,Drama",46.45264963740826,45.21720307162672,40.08137193559693,41.11668349725316,4
tt10698680,K.G.F: Chapter 2,2022,166,"Action,Crime,Drama",42.79889587121846,41.51383912892311,41.22517271168592,41.946838754778895,3
tt30144839,One Battle After Another,2025,161,"Action,Crime,Drama",41.98805937194198,45.04924751846743,45.44817174055321,46.0789475778228,2
tt0093409,Lethal Weapon,1987,109,"Action,Crime,Thriller",41.52988268851122,40.8141779891263,40.24035973053832,39.09090642867047,0
tt0097733,Lethal Weapon 2,1989,114,"Action,Crime,Thriller",38.67481743875003,44.138636619968246,41.09749439205861,41.09245804199781,3
tt0130827,Run Lola Run,1998,80,"Action,Crime,Thriller",40.53793432143692,42.88891960818029,40.82548438992015,39.5943177919129,0
tt0266697,Kill Bill: Vol. 1,2003,111,"Action,Crime,Thriller",50.07071794874735,46.43193757683476,51.175229506244605,49.700891032054656,1
tt0378194,Kill Bill: Vol. 2,2004,137,"Action,Crime,Thriller",47.44504155153072,44.737150121521125,50.51997474025,49.0645139012211,1
tt0936501,Taken,2008,90,"Action,Crime,Thriller",44.82977245104432,42.464787882066105,38.5883275530311,39.08339612266149,4
tt1596343,Fast Five,2011,130,"Action,Crime,Thriller",41.104016222760784,40.97782080418632,38.09949195887948,39.41420982488398,0
tt0455944,The Equalizer,2014,132,"Action,Crime,Thriller",41.3142649339521,40.71773754102188,38.65431549304731,39.730163254269065,0
tt2911666,John Wick,2014,101,"Action,Crime,Thriller",44.30073609715623,43.65515903930998,40.041056273676766,46.16558801733684,2
tt4425200,John Wick: Chapter 2,2017,122,"Action,Crime,Thriller",42.52125498026784,43.15902174179031,40.08801207630476,46.21972600571383,3
tt10366206,John Wick: Chapter 4,2023,169,"Action,Crime,Thriller",42.55822387098912,44.0612249235957,38.9671298352612,46.83365180289766,3
tt0047478,Seven Samurai,1954,207,"Action,Drama",48.11710367643659,46.324672963727274,40.61011162615492,43.04880247483212,5
tt0325710,The Last Samurai,2003,154,"Action,Drama",44.432969988243485,43.1476082617247,41.17893032255914,42.37040897540949,4
tt0416449,300,2006,117,"Action,Drama",45.26091601248021,44.87374340239362,42.19030941272073,42.0443441424902,4
tt0780504,Drive,2011,100,"Action,Drama",45.82300633861757,43.261516226738166,43.62505837990403,40.430294003597936,4
tt4849438,Baahubali 2: The Conclusion,2017,167,"Action,Drama",41.92994975590904,41.99815270752684,37.3473860045059,42.253879164293984,0
tt1745960,Top Gun: Maverick,2022,130,"Action,Drama",48.4640300604312,44.0108374137746,39.444219927122326,43.48031436723768,4
tt0083658,Blade Runner,1982,117,"Action,Drama,Sci-Fi",48.10445273253694,46.610709066497215,42.867245551119694,42.91724591946401,5
tt0434409,V for Vendetta,2005,132,"Action,Drama,Sci-Fi",49.33363834260968,46.938209428369824,47.37658851005819,40.50904027580125,5
tt1318514,Rise of the Planet of the Apes,2011,105,"Action,Drama,Sci-Fi",43.91055360041551,44.438474158932806,41.73185685948663,43.17809657528512,4
tt1276104,Looper,2012,119,"Action,Drama,Sci-Fi",42.87924765495326,45.14712889569552,45.85975349659855,45.85975349659855,2
tt3315342,Logan,2017,137,"Action,Drama,Sci-Fi",48.2636475695897,44.66680920278517,41.80231283860154,43.72476209954839,2
tt1291584,Warrior,2011,140,"Action,Drama,Sport",46.31457293597785,45.563591907939525,42.238807709107355,38.2116043133388,4
tt3076658,Creed,2015,133,"Action,Drama,Sport",41.92546788340152,43.138013538235896,42.9341607264233,44.439679198984166,3
tt1798684,Southpaw,2015,124,"Action,Drama,Sport",39.69063460035361,41.03262437521915,43.92055101746331,40.08144218749588,3
tt16311594,F1: The Movie,2025,155,"Action,Drama,Sport",41.476687439284106,44.65310200697938,40.15961258232662,43.33188450059444,4
tt0055630,Yojimbo,1961,110,"Action,Drama,Thriller",42.21806117533306,42.878955581858285,38.765822663026185,41.39799364431836,4
tt0112740,Crimson Tide,1995,116,"Action,Drama,Thriller",37.934477936671136,43.376268668798566,38.11081310588538,40.32668016715344,0
tt2057392,Eye in the Sky,2015,102,"Action,Drama,Thriller",36.34091778939776,39.8820194799746,40.24305164183314,38.558234886493246,0
tt4873118,The Covenant,2023,123,"Action,Drama,Thriller",39.73449989515523,40.78793985399282,41.84105565624655,41.059265121481126,3
tt0133093,The Matrix,1999,136,"Action,Sci-Fi",55.18221206286992,47.87929669439431,44.966612206492,44.98180678849148,5
tt1270798,X-Men: First Class,2011,131,"Action,Sci-Fi",45.26418873096768,42.83894375736812,41.40994477523444,43.21352911613684,4
tt0848228,The Avengers,2012,143,"Action,Sci-Fi",49.4855472733857,48.14170842748544,43.31134642719402,48.73538420405758,5
tt3498820,Captain America: Civil War,2016,147,"Action,Sci-Fi",46.477178382976646,48.54553490146289,43.05430098742536,42.55899300558266,5
tt0290334,X2: X-Men United,2003,134,"Action,Sci-Fi,Thriller",42.784926027415935,43.496937584497374,41.03484677782771,43.83976035504632,3
tt1136608,District 9,2009,112,"Action,Sci-Fi,Thriller",46.38722879813271,41.6788179278589,41.39449212337512,39.37745141627248,4
tt6499752,Upgrade,2018,100,"Action,Sci-Fi,Thriller",40.19593438692793,41.33280746321417,38.802838444277846,39.371707217766485,0
tt6723592,Tenet,2020,150,"Action,Sci-Fi,Thriller",42.42876583392435,41.450704315020005,50.0404067969445,50.091468436533205,2
tt0043274,Alice in Wonderland,1951,75,"Adventure,Animation,Comedy",38.062652192367594,40.92388679820648,39.08725205986724,40.38990834925388,0
tt0048280,Lady and the Tramp,1955,76,"Adventure,Animation,Comedy",37.9628328526477,39.60932723264678,38.80888731408615,40.68801993909336,0
tt0055254,One Hundred and One Dalmatians,1961,79,"Adventure,Animation,Comedy",38.5867523520956,40.3048140547237,39.047193573140525,41.44809655750658,0
tt0061852,The Jungle Book,1967,78,"Adventure,Animation,Comedy",40.448175005257575,42.855157616657245,41.632998216467165,43.53608995453474,3
tt0070608,Robin Hood,1973,83,"Adventure,Animation,Comedy",38.76510089897439,40.69403211412029,41.24843620569906,42.250479795814734,3
tt0096438,Who Framed Roger Rabbit,1988,104,"Adventure,Animation,Comedy",41.28379189527449,44.034097894632055,43.092451621312094,42.46844108060069,3
tt0096283,My Neighbor Totoro,1988,86,"Adventure,Animation,Comedy",45.54888875231383,44.170504029795936,43.235091345747854,45.293905219354905,2
tt0103639,Aladdin,1992,90,"Adventure,Animation,Comedy",45.5459100215545,41.02270470566239,42.99303517289307,43.0052700130218,3
tt0104652,Porco Rosso,1992,94,"Adventure,Animation,Comedy",38.91346518018828,41.72888009381812,41.95968142177065,43.95776148947402,3
tt0114709,Toy Story,1995,81,"Adventure,Animation,Comedy",50.298704370595054,46.34511639286585,43.15263580506736,46.19904893912876,5
tt0120762,Mulan,1998,87,"Adventure,Animation,Comedy",42.585564709043744,41.71690254731735,43.20024814882143,40.465244668743786,3
tt0120855,Tarzan,1999,88,"Adventure,Animation,Comedy",39.579593503122,42.16493532846519,42.54210260295531,39.44902189780839,3
tt0120363,Toy Story 2,1999,92,"Adventure,Animation,Comedy",45.95899096291325,44.65073998814528,45.26343907469473,46.30064788506014,2
tt0126029,Shrek,2001,90,"Adventure,Animation,Comedy",46.60279983435159,41.7710901897612,41.20742557472784,39.69773694803101,4
tt0198781,"Monsters, Inc.",2001,92,"Adventure,Animation,Comedy",48.776829105186536,47.40427677159812,47.31493959549428,47.798660895737854,1
tt0268380,Ice Age,2002,81,"Adventure,Animation,Comedy",43.07579992345117,39.453142683188126,39.098807209655966,38.41648148697658,0
tt0275847,Lilo & Stitch,2002,85,"Adventure,Animation,Comedy",39.800534399827534,44.99699377044036,46.99725943708186,47.26510146877894,2
tt0266543,Finding Nemo,2003,100,"Adventure,Animation,Comedy",49.80100569000435,45.00744580089458,45.339598389387554,47.876176348806055,2
tt0298148,Shrek 2,2004,93,"Adventure,Animation,Comedy",42.43975517705508,40.531063870722576,39.496841397399685,38.94112679867728,0
tt0312004,Wallace & Gromit: The Curse of the Were-Rabbit,2005,85,"Adventure,Animation,Comedy",38.94065802225705,42.06450683313779,41.49637571213465,43.24794951425853,3
tt0317219,Cars,2006,116,"Adventure,Animation,Comedy",41.72144854923263,40.3764597785569,40.64245743739276,43.70601668053694,3
tt0462538,The Simpsons Movie,2007,87,"Adventure,Animation,Comedy",40.56642844028183,41.35865122509677,39.40661585315322,40.450083428783046,0
tt0382932,Ratatouille,2007,111,"Adventure,Animation,Comedy",48.28848724824615,44.95912246219424,45.31699584999883,48.10840827487467,2
tt0876563,Ponyo,2008,101,"Adventure,Animation,Comedy",39.94972045476679,44.79261542844878,46.05937491454745,48.252678481906855,2
tt1049413,Up,2009,96,"Adventure,Animation,Comedy",50.48515782897618,45.57719549761966,47.16052147530712,49.70090784527092,1
tt0432283,Fantastic Mr. Fox,2009,87,"Adventure,Animation,Comedy",43.22538292755357,44.63417294330796,41.73992380430085,44.55287838301595,2
tt1323594,Despicable Me,2010,95,"Adventure,Animation,Comedy",44.02927621869808,41.29929159973887,39.80722501050518,40.04853303203604,0
tt0435761,Toy Story 3,2010,103,"Adventure,Animation,Comedy",49.619182557305166,47.79156326881548,47.82698093289328,51.34872866097776,1
tt0398286,Tangled,2010,100,"Adventure,Animation,Comedy",44.09845864826973,42.950733997594334,38.234105408057474,45.519749862871016,4
tt1772341,Wreck-It Ralph,2012,101,"Adventure,Animation,Comedy",43.80768505382874,44.32188865623512,42.64275889558872,45.975942383695525,2
tt1690953,Despicable Me 2,2013,98,"Adventure,Animation,Comedy",41.281816107310185,41.56511170234549,37.53052259408823,40.257617722165406,0
tt2294629,Frozen,2013,102,"Adventure,Animation,Comedy",43.255451291171234,42.505792300958326,39.19220723777567,41.020405192912605,4
tt2096673,Inside Out,2015,95,"Adventure,Animation,Comedy",48.19517785559246,43.0584942232067,44.98016759065885,48.20932232182296,2
tt3521164,Moana,2016,107,"Adventure,Animation,Comedy",42.808267652063634,40.629740989857645,42.34532891634778,42.78247391684767,3
tt5104604,Isle of Dogs,2018,101,"Adventure,Animation,Comedy",41.45030138543245,46.95831735524554,45.09894247399373,45.46697822834618,2
tt4729430,Klaus,2019,96,"Adventure,Animation,Comedy",43.84229139924003,42.31484139650608,39.34566985202369,48.96644915816776,2
tt1979376,Toy Story 4,2019,100,"Adventure,Animation,Comedy",41.68976735810753,43.5972184287572,44.493350337490014,46.425268404675535,2
tt7146812,Onward,2020,102,"Adventure,Animation,Comedy",38.941734121020154,40.68475908107988,41.23836853925215,45.041665516895605,3
tt2948372,Soul,2020,100,"Adventure,Animation,Comedy",44.983346185970234,42.0389599168617,46.37790929994176,48.364918239279405,2
tt6467266,Sing 2,2021,110,"Adventure,Animation,Comedy",36.44925082299021,41.96559141893386,43.400442496807294,43.27368886801988,3
tt7979580,The Mitchells vs. the Machines,2021,114,"Adventure,Animation,Comedy",39.08463211700942,42.26036736148243,44.17905691572901,44.27745125184422,3
tt12801262,Luca,2021,95,"Adventure,Animation,Comedy",39.49109024593452,39.68695400638935,41.53207047697316,43.00428939313452,3
tt22022452,Inside Out 2,2024,96,"Adventure,Animation,Comedy",40.293636445689735,39.00629619394243,42.15205227100267,43.706044981454376,3
tt0110357,The Lion King,1994,88,"Adventure,Animation,Drama",51.768027017746554,44.125712733195286,43.50339264666927,40.156880690208425,5
tt1568921,The Secret World of Arrietty,2010,94,"Adventure,Animation,Drama",38.44297009914614,39.57227599468088,38.80934915869715,40.18636444383558,0
tt2380307,Coco,2017,105,"Adventure,Animation,Drama",48.987131178124585,42.358065263546976,44.811659245671756,46.08362189710161,2
tt1488589,Guillermo del Toro's Pinocchio,2022,117,"Adventure,Animation,Drama",38.725831160466754,45.39853173445994,41.35710802161773,45.49639911976479,3
tt0097757,The Little Mermaid,1989,83,"Adventure,Animation,Family",41.703229873681565,42.273540791433085,40.56357129710176,42.4069215704917,3
tt0107688,The Nightmare Before Christmas,1993,76,"Adventure,Animation,Family",44.29102418212537,40.861347350386,39.60311302426146,39.156970295129256,0
tt0245429,Spirited Away,2001,124,"Adventure,Animation,Family",51.36804517676093,46.91570872106772,46.069330482284286,48.26310812429783,1
tt0347149,Howl's Moving Castle,2004,119,"Adventure,Animation,Family",46.72188290115513,44.34046359013211,41.23839534824952,46.667539833873406,2
tt0910970,WALL·E,2008,98,"Adventure,Animation,Family",51.32952759805468,43.11709981257647,47.48184051783634,46.363013085902416,2
tt29623480,The Wild Robot,2024,102,"Adventure,Animation,Family",43.53867059263038,44.75139004119125,49.19537885951095,46.49047830366155,2
tt0054331,Spartacus,1960,197,"Adventure,Biography,Drama",40.89308744733688,42.07561104243612,37.95530952120798,39.84670883271157,0
tt0056172,Lawrence of Arabia,1962,227,"Adventure,Biography,Drama",45.864289980072726,44.26784667528517,41.22558275406836,43.490325402426414,4
tt0758758,Into the Wild,2007,148,"Adventure,Biography,Drama",46.7065050423946,41.25256437217744,44.75288404410004,38.810089143935,4
tt3488710,The Walk,2015,123,"Adventure,Biography,Drama",37.57404068537286,41.75313839864824,43.064207050210925,41.8844965868687,3
tt0015864,The Gold Rush,1925,95,"Adventure,Comedy,Drama",41.32615453023428,40.95914375313668,41.19509187101546,41.699862628718016,3
tt0120669,Fear and Loathing in Las Vegas,1998,118,"Adventure,Comedy,Drama",41.23942756733488,43.52403690411682,40.70201774346844,42.41499465432669,3
tt0181875,Almost Famous,2000,122,"Adventure,Comedy,Drama",43.38727562594927,44.212696226521835,42.36146677305373,43.084168962095326,4
tt1748122,Moonrise Kingdom,2012,94,"Adventure,Comedy,Drama",43.513832707609645,47.28702837741568,43.62657656965367,45.90132791214342,2
tt2883512,Chef,2014,114,"Adventure,Comedy,Drama",39.360495040192,42.648046336687486,38.54727265046754,40.843705914750714,0
tt4698684,Hunt for the Wilderpeople,2016,101,"Adventure,Comedy,Drama",40.382825912403966,40.86225265399112,44.01611887604464,43.17483581366562,3
tt4364194,The Peanut Butter Falcon,2019,97,"Adventure,Comedy,Drama",38.52151153811365,42.08996443679998,42.73194673516871,42.73194673516871,3
tt0089218,The Goonies,1985,114,"Adventure,Comedy,Family",42.39055343046315,47.234529075517976,41.13142771559319,41.945089826027946,4
tt0093779,The Princess Bride,1987,98,"Adventure,Comedy,Family",45.42018404270446,43.33170257928443,40.22241565017265,39.54084600792299,4
tt1109624,Paddington,2014,95,"Adventure,Comedy,Family",37.82656118986313,41.64391713753227,39.502352775382825,41.4881083906624,0
tt4468740,Paddington 2,2017,103,"Adventure,Comedy,Family",39.3232324692014,43.930004803225295,41.831708163997455,42.88048250417213,3
tt0120737,The Lord of the Rings: The Fellowship of the Ring,2001,178,"Adventure,Drama,Fantasy",56.36910639682346,51.88953777315922,48.34825116440824,50.96886342967765,1
tt0167261,The Lord of the Rings: The Two Towers,2002,179,"Adventure,Drama,Fantasy",55.27957317572008,51.81851297991602,48.79573331098475,50.89066284516851,1
tt0319061,Big Fish,2003,125,"Adventure,Drama,Fantasy",44.841340468965576,44.96658348912937,44.67559303640185,42.66555814445207,2
tt0167260,The Lord of the Rings: The Return of the King,2003,201,"Adventure,Drama,Fantasy",56.93686049912825,53.07354638019151,48.459947289249165,51.08661380110853,1
